language client is not ready, cannot initialize chat state
I0329 16:39:48.669592   72140 serve.go:43] cloudcode_cli (Mar 16 2025 10:36:32 -0700, cl:737377283 baseline:736258458)
I0329 16:44:25.132972   72140 client.go:432] CompleteCode request: {"enablePromptEnhancement":true,"ideContext":{"currentFile":{"codeLanguage":"python","filePath":"/home/sandyaa2004/retrieve_rag.py","includedReason":"CURRENTLY_OPEN","lastEdit":["DELETE","DELETE","DELETE","DELETE","ADD"],"segments":[{"content":"from vertexai import rag\nimport vertexai\n\n# Set up your project details\nPROJECT_ID = \"my-rag-project-455210\"\nLOCATION = \"us-central1\"\n\n# Initialize Vertex AI\nvertexai.init(project=PROJECT_ID, location=LOCATION)\n\n# Define the corpus name (use the same one from list_files.py)\ncorpus_name = \"projects/my-rag-project-455210/locations/us-central1/ragCorpora/6917529027641081856\"\n\n# Set up retrieval configuration\nretrieval_config = rag.RagRetrievalConfig(top_k=3)  # Retrieve top 3 relevant results\n\n# Query the RAG Corpus\nquery = \"What is the d"},{"isSelected":true},{"content":"?\"\nresponse = rag.retrieval_query(\n    rag_resources=[rag.RagResource(rag_corpus=corpus_name)],\n    text=query,\n    rag_retrieval_config=retrieval_config,\n)\n\n# Print the retrieved response\nprint(\"📄 Retrieved Response:\")\nprint(response)\n"}]}},"metadata":{"ideName":"Code OSS for Cloud Shell","ideType":"CLOUD_SHELL","ideVersion":"1.94.2-cde","platform":"LINUX_AMD64","pluginType":"CLOUD_CODE","pluginVersion":"2.29.0"},"project":"cloudshell-gca","requestId":"cloudcode-737377283-6c52e0b0-4717-44a0-b73b-c95cb362836b"}
I0329 16:44:25.559003   72140 completion.go:605] Code complete response for request #91 after post-processing: &{Suggestions:[] TraceID:d90983140e7e39fe RequestID:cloudcode-737377283-6c52e0b0-4717-44a0-b73b-c95cb362836b ServerTiming:gfet5t7;dur=391, gfet4t7; dur=411 NetPlusServerTiming:425.931898ms FromCache:false Typeover:false TriggerMode:0 ProcessingDetails:{RagStatus:RAG_NOT_FOUND AtlasExperience:4e3ec00c79913174 PromptID: CompletionMethod:COMPLETION ExperimentDebugStringFingerprint: ModelURI: ChatClientIDHash:}}
Received completion response from language server with 0 valid responses and 0 responses that have been filtered out
Completion Provider - completion # 7 - Completion result obtained from language client
W0329 16:44:25.868476   72140 retention.go:173] Could not get offsets for range in document. range: &{{9 2} {9 7}}, error: invalid column number
W0329 16:44:25.868512   72140 retention.go:173] Could not get offsets for range in document. range: &{{9 12} {10 11}}, error: invalid column number
W0329 16:44:25.868536   72140 retention.go:173] Could not get offsets for range in document. range: &{{10 74} {10 83}}, error: invalid column number
W0329 16:44:25.868545   72140 retention.go:173] Could not get offsets for range in document. range: &{{10 93} {10 97}}, error: invalid column number
W0329 16:44:25.868554   72140 retention.go:173] Could not get offsets for range in document. range: &{{19 60} {19 61}}, error: invalid column number
W0329 16:44:25.868561   72140 retention.go:173] Could not get offsets for range in document. range: &{{24 23} {24 35}}, error: invalid column number
W0329 16:44:25.868569   72140 retention.go:173] Could not get offsets for range in document. range: &{{31 14} {31 15}}, error: invalid line number
W0329 16:44:25.868576   72140 retention.go:173] Could not get offsets for range in document. range: &{{31 24} {31 32}}, error: invalid line number
W0329 16:44:25.868583   72140 retention.go:173] Could not get offsets for range in document. range: &{{32 7} {32 8}}, error: invalid line number
W0329 16:44:25.868592   72140 retention.go:173] Could not get offsets for range in document. range: &{{32 21} {32 29}}, error: invalid line number
E0329 16:44:25.868669   72140 retention.go:641] Failed to get offsets at range due to: start offset: invalid column number
E0329 16:44:25.868683   72140 retention.go:641] Failed to get offsets at range due to: start offset: invalid column number
E0329 16:44:25.868695   72140 retention.go:641] Failed to get offsets at range due to: start offset: invalid column number
E0329 16:44:25.868704   72140 retention.go:641] Failed to get offsets at range due to: start offset: invalid column number
E0329 16:44:25.868726   72140 retention.go:641] Failed to get offsets at range due to: end offset: invalid column number
E0329 16:44:25.868735   72140 retention.go:641] Failed to get offsets at range due to: end offset: invalid column number
E0329 16:44:25.868745   72140 retention.go:641] Failed to get offsets at range due to: start offset: invalid line number
E0329 16:44:25.868753   72140 retention.go:641] Failed to get offsets at range due to: start offset: invalid line number
E0329 16:44:25.868762   72140 retention.go:641] Failed to get offsets at range due to: start offset: invalid line number
E0329 16:44:25.868771   72140 retention.go:641] Failed to get offsets at range due to: start offset: invalid line number
W0329 16:44:25.868788   72140 retention.go:173] Could not get offsets for range in document. range: &{{9 2} {9 7}}, error: invalid column number
W0329 16:44:25.868799   72140 retention.go:173] Could not get offsets for range in document. range: &{{9 12} {10 11}}, error: invalid column number
W0329 16:44:25.868808   72140 retention.go:173] Could not get offsets for range in document. range: &{{10 74} {10 83}}, error: invalid column number
W0329 16:44:25.868817   72140 retention.go:173] Could not get offsets for range in document. range: &{{10 93} {10 97}}, error: invalid column number
W0329 16:44:25.868836   72140 retention.go:173] Could not get offsets for range in document. range: &{{19 60} {19 61}}, error: invalid column number
W0329 16:44:25.868845   72140 retention.go:173] Could not get offsets for range in document. range: &{{24 23} {24 35}}, error: invalid column number
W0329 16:44:25.868856   72140 retention.go:173] Could not get offsets for range in document. range: &{{31 14} {31 15}}, error: invalid line number
W0329 16:44:25.868864   72140 retention.go:173] Could not get offsets for range in document. range: &{{31 24} {31 32}}, error: invalid line number
W0329 16:44:25.868871   72140 retention.go:173] Could not get offsets for range in document. range: &{{32 7} {32 8}}, error: invalid line number
W0329 16:44:25.868879   72140 retention.go:173] Could not get offsets for range in document. range: &{{32 21} {32 29}}, error: invalid line number
Completion Provider - completion # 8 - New completion requested from language client at position {"line":17,"character":23}, triggerKind=1
I0329 16:44:25.892425   72140 document.go:425] OtherEditType (ADD), returning ReasonRecentlyEdited
I0329 16:44:25.968801   72140 conversation.go:859] Starting getChatIDEContext with detected intent: 
I0329 16:44:25.968851   72140 document.go:425] OtherEditType (ADD), returning ReasonRecentlyEdited
I0329 16:44:25.968896   72140 ide_context.go:131] Unable to read file at /home/sandyaa2004/.aiexclude
/home/sandyaa2004
file:///home/sandyaa2004
I0329 16:44:25.968912   72140 conversation.go:896] Unable to retrieve excluded files for request #97: open /home/sandyaa2004/.aiexclude: no such file or directory
I0329 16:44:25.968936   72140 document.go:425] OtherEditType (UNKNOWN_EDIT), returning ReasonRecentlyEdited
I0329 16:44:25.968945   72140 document.go:425] OtherEditType (UNKNOWN_EDIT), returning ReasonRecentlyEdited
I0329 16:44:26.193218   72140 completion.go:236] Inline suggestion requested (request #96): {TextDocumentPositionParams:{TextDocument:{URI:file:///home/sandyaa2004/retrieve_rag.py} Position:{Line:17 Character:23}} TriggerMode:0 IDESessionIndex:20250329_7 CompletionIndex:8}
I0329 16:44:26.193540   72140 document.go:425] OtherEditType (UNKNOWN_EDIT), returning ReasonRecentlyEdited
I0329 16:44:26.193559   72140 document.go:425] OtherEditType (UNKNOWN_EDIT), returning ReasonRecentlyEdited
I0329 16:44:26.193752   72140 client.go:432] CompleteCode request: {"enablePromptEnhancement":true,"ideContext":{"currentFile":{"codeLanguage":"python","filePath":"/home/sandyaa2004/retrieve_rag.py","includedReason":"CURRENTLY_OPEN","lastEdit":["DELETE","DELETE","DELETE","ADD","ADD"],"segments":[{"content":"from vertexai import rag\nimport vertexai\n\n# Set up your project details\nPROJECT_ID = \"my-rag-project-455210\"\nLOCATION = \"us-central1\"\n\n# Initialize Vertex AI\nvertexai.init(project=PROJECT_ID, location=LOCATION)\n\n# Define the corpus name (use the same one from list_files.py)\ncorpus_name = \"projects/my-rag-project-455210/locations/us-central1/ragCorpora/6917529027641081856\"\n\n# Set up retrieval configuration\nretrieval_config = rag.RagRetrievalConfig(top_k=3)  # Retrieve top 3 relevant results\n\n# Query the RAG Corpus\nquery = \"What is the do"},{"isSelected":true},{"content":"?\"\nresponse = rag.retrieval_query(\n    rag_resources=[rag.RagResource(rag_corpus=corpus_name)],\n    text=query,\n    rag_retrieval_config=retrieval_config,\n)\n\n# Print the retrieved response\nprint(\"📄 Retrieved Response:\")\nprint(response)\n"}]}},"metadata":{"ideName":"Code OSS for Cloud Shell","ideType":"CLOUD_SHELL","ideVersion":"1.94.2-cde","platform":"LINUX_AMD64","pluginType":"CLOUD_CODE","pluginVersion":"2.29.0"},"project":"cloudshell-gca","requestId":"cloudcode-737377283-2953057d-6f65-436b-8bc2-422a763d216a"}
I0329 16:44:26.287563   72140 handler.go:159] cancel was requested for: 96, needs to be canceled: true
W0329 16:44:26.288463   72140 retention.go:173] Could not get offsets for range in document. range: &{{9 2} {9 7}}, error: invalid column number
W0329 16:44:26.288491   72140 retention.go:173] Could not get offsets for range in document. range: &{{9 12} {10 11}}, error: invalid column number
W0329 16:44:26.288501   72140 retention.go:173] Could not get offsets for range in document. range: &{{10 74} {10 83}}, error: invalid column number
W0329 16:44:26.288508   72140 retention.go:173] Could not get offsets for range in document. range: &{{10 93} {10 97}}, error: invalid column number
W0329 16:44:26.288516   72140 retention.go:173] Could not get offsets for range in document. range: &{{19 60} {19 61}}, error: invalid column number
W0329 16:44:26.288524   72140 retention.go:173] Could not get offsets for range in document. range: &{{24 23} {24 35}}, error: invalid column number
W0329 16:44:26.288531   72140 retention.go:173] Could not get offsets for range in document. range: &{{31 14} {31 15}}, error: invalid line number
W0329 16:44:26.288544   72140 retention.go:173] Could not get offsets for range in document. range: &{{31 24} {31 32}}, error: invalid line number
W0329 16:44:26.288553   72140 retention.go:173] Could not get offsets for range in document. range: &{{32 7} {32 8}}, error: invalid line number
W0329 16:44:26.288561   72140 retention.go:173] Could not get offsets for range in document. range: &{{32 21} {32 29}}, error: invalid line number
E0329 16:44:26.288635   72140 retention.go:641] Failed to get offsets at range due to: start offset: invalid column number
E0329 16:44:26.288648   72140 retention.go:641] Failed to get offsets at range due to: start offset: invalid column number
E0329 16:44:26.288661   72140 retention.go:641] Failed to get offsets at range due to: start offset: invalid column number
E0329 16:44:26.288672   72140 retention.go:641] Failed to get offsets at range due to: start offset: invalid column number
E0329 16:44:26.288694   72140 retention.go:641] Failed to get offsets at range due to: end offset: invalid column number
E0329 16:44:26.288703   72140 retention.go:641] Failed to get offsets at range due to: end offset: invalid column number
E0329 16:44:26.288712   72140 retention.go:641] Failed to get offsets at range due to: start offset: invalid line number
